BilledCost,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodStart,BillingPeriodEnd,ChargeCategory,ChargeDescription,ChargePeriodStart,ChargePeriodEnd,ConsumedQuantity,ConsumedUnit,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,SkuId,SubAccountId,SubAccountName,Tags
8.9612,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,8.91,Hours,8.9612,AWS,8.9612,1.006,Standard,8.91,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
5.6731,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,5.64,Hours,5.6731,AWS,5.6731,1.006,Standard,5.64,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
0.9257,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,3.07,Hours,0.9257,AWS,3.0856,1.006,Spot,3.07,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
31.8131,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,19.59,Hours,31.8131,AWS,31.8131,1.624,Standard,19.59,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.4603,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,24.54,Hours,1.4603,AWS,2.3554,0.096,Reserved,24.54,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.7032,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,22.71,Hours,2.7032,AWS,4.36,0.192,Reserved,22.71,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
487.6176,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,24.0,Hours,487.6176,AWS,786.48,32.77,Reserved,24.0,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
11.3908,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,9.4,Hours,11.3908,AWS,11.3908,1.212,Standard,9.4,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
9.0449,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,8.99,Hours,9.0449,AWS,9.0449,1.006,Standard,8.99,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
6.4816,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,6.44,Hours,6.4816,AWS,6.4816,1.006,Standard,6.44,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
0.6913,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,2.29,Hours,0.6913,AWS,2.3042,1.006,Spot,2.29,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
34.159,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,21.03,Hours,34.159,AWS,34.159,1.624,Standard,21.03,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.4199,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,23.86,Hours,1.4199,AWS,2.2901,0.096,Reserved,23.86,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.9479,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,24.76,Hours,2.9479,AWS,4.7547,0.192,Reserved,24.76,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
224.824,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,11.07,Hours,224.824,AWS,362.6193,32.77,Reserved,11.07,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
29.855,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,24.63,Hours,29.855,AWS,29.855,1.212,Standard,24.63,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
25.2843,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,25.13,Hours,25.2843,AWS,25.2843,1.006,Standard,25.13,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
12.9647,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,12.89,Hours,12.9647,AWS,12.9647,1.006,Standard,12.89,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.4415,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,8.09,Hours,2.4415,AWS,8.1383,1.006,Spot,8.09,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
31.0202,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,19.1,Hours,31.0202,AWS,31.0202,1.624,Standard,19.1,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.51,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,25.37,Hours,1.51,AWS,2.4355,0.096,Reserved,25.37,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.7357,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,22.98,Hours,2.7357,AWS,4.4124,0.192,Reserved,22.98,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
264.7992,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,13.03,Hours,264.7992,AWS,427.0955,32.77,Reserved,13.03,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
28.6879,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,23.67,Hours,28.6879,AWS,28.6879,1.212,Standard,23.67,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
23.9187,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,23.78,Hours,23.9187,AWS,23.9187,1.006,Standard,23.78,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
13.8247,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,13.74,Hours,13.8247,AWS,13.8247,1.006,Standard,13.74,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.0329,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,6.74,Hours,2.0329,AWS,6.7764,1.006,Spot,6.74,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
29.3366,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,18.06,Hours,29.3366,AWS,29.3366,1.624,Standard,18.06,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.3863,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,23.29,Hours,1.3863,AWS,2.2359,0.096,Reserved,23.29,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.8561,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,23.99,Hours,2.8561,AWS,4.6066,0.192,Reserved,23.99,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
260.8905,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-24T00:00:00Z,2026-04-25T00:00:00Z,12.84,Hours,260.8905,AWS,420.7912,32.77,Reserved,12.84,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
28.7816,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-24T00:00:00Z,2026-04-25T00:00:00Z,23.75,Hours,28.7816,AWS,28.7816,1.212,Standard,23.75,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
24.0465,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-24T00:00:00Z,2026-04-25T00:00:00Z,23.9,Hours,24.0465,AWS,24.0465,1.006,Standard,23.9,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
13.5582,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-24T00:00:00Z,2026-04-25T00:00:00Z,13.48,Hours,13.5582,AWS,13.5582,1.006,Standard,13.48,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.3981,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-24T00:00:00Z,2026-04-25T00:00:00Z,7.95,Hours,2.3981,AWS,7.9938,1.006,Spot,7.95,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
3.4049,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-24T00:00:00Z,2026-04-25T00:00:00Z,2.1,Hours,3.4049,AWS,3.4049,1.624,Standard,2.1,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.4815,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-24T00:00:00Z,2026-04-25T00:00:00Z,24.89,Hours,1.4815,AWS,2.3895,0.096,Reserved,24.89,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.9699,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-24T00:00:00Z,2026-04-25T00:00:00Z,24.95,Hours,2.9699,AWS,4.7901,0.192,Reserved,24.95,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
265.0122,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-25T00:00:00Z,2026-04-26T00:00:00Z,13.04,Hours,265.0122,AWS,427.4391,32.77,Reserved,13.04,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
28.1111,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-25T00:00:00Z,2026-04-26T00:00:00Z,23.19,Hours,28.1111,AWS,28.1111,1.212,Standard,23.19,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
25.5132,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-25T00:00:00Z,2026-04-26T00:00:00Z,25.36,Hours,25.5132,AWS,25.5132,1.006,Standard,25.36,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
15.2267,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-25T00:00:00Z,2026-04-26T00:00:00Z,15.14,Hours,15.2267,AWS,15.2267,1.006,Standard,15.14,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.5463,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-25T00:00:00Z,2026-04-26T00:00:00Z,8.44,Hours,2.5463,AWS,8.4877,1.006,Spot,8.44,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
33.6166,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-25T00:00:00Z,2026-04-26T00:00:00Z,20.7,Hours,33.6166,AWS,33.6166,1.624,Standard,20.7,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.4909,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-25T00:00:00Z,2026-04-26T00:00:00Z,25.05,Hours,1.4909,AWS,2.4047,0.096,Reserved,25.05,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.9178,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-25T00:00:00Z,2026-04-26T00:00:00Z,24.51,Hours,2.9178,AWS,4.7061,0.192,Reserved,24.51,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
271.9198,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-26T00:00:00Z,2026-04-27T00:00:00Z,13.38,Hours,271.9198,AWS,438.5804,32.77,Reserved,13.38,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
28.5497,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-26T00:00:00Z,2026-04-27T00:00:00Z,23.56,Hours,28.5497,AWS,28.5497,1.212,Standard,23.56,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
23.1081,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-26T00:00:00Z,2026-04-27T00:00:00Z,22.97,Hours,23.1081,AWS,23.1081,1.006,Standard,22.97,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
14.2711,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-26T00:00:00Z,2026-04-27T00:00:00Z,14.19,Hours,14.2711,AWS,14.2711,1.006,Standard,14.19,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.4799,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-26T00:00:00Z,2026-04-27T00:00:00Z,8.22,Hours,2.4799,AWS,8.2663,1.006,Spot,8.22,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
27.0529,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-26T00:00:00Z,2026-04-27T00:00:00Z,16.66,Hours,27.0529,AWS,27.0529,1.624,Standard,16.66,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
